,Country,Description,Name,Points,Price,Province,Variety,Winery,Region,PersonalRating,Comment,Favorite
69,Us,"A Juiciness Of Cherry And Vanilla Spark The Opening Of This Wine, A Celebration Of The Vintage, Appellation And In This Case, Fruit-forwardness Of The Variety. With A Backbone Of Oak And Cedar, It Has Smooth Tannins And Medium Weight, Finishing In Mocha Chocolate. Drink Now Through 2022.",Barrel Select,91,60.0,California,Cabernet Sauvignon,Provenance Vineyards,"['Rutherford', 'Napa']",-1,Unfilled,False
70,Us,"Sweetened Tannins Highlight A Depth Of Chocolate And Blackberry In This 100% Varietal Wine Made In Small Amounts. Soft And Juicy, It Crafts A Balance Of Richness And Density Around Elegant Spicy Clove And Cinnamon.",District Collection,91,85.0,California,Cabernet Sauvignon,Raymond,"['St. Helena', 'Napa']",-1,Unfilled,False
71,Us,"This Wine Draws From A Handful Of Tremendous Vineyard Sites, Including The Producer's Estate, Platt And Clary Ranch, All Cool-climate And Windswept. It's A Tight, Light And Minimally Messed-with Wine, Bright In Cherry, Pomegranate And Rose.",Unfilled,91,45.0,California,Pinot Noir,Red Car,"['Sonoma Coast', 'Sonoma']",-1,Unfilled,False
72,Italy,"This Offers Aromas Of Red Rose, Wild Berry, Dark Cooking Spice And A Whiff Of Sun Baked Earth. The Ripe Palate Offers Black Cherry Marinated In Spirits, Licorice, Game And A Hint Of Chocolate Alongside Velvety Tannins. The Warmth Of Alcohol Closes The Finish. Drink 2018–2029.",Bussia Riserva,91,-1.0,Piedmont,Nebbiolo,Silvano Bolmida,"['Barolo', 'Unfilled']",-1,Unfilled,False
73,Us,"Massively Fruity, This Is An Apple/pear Bonanza, Fleshy And Almost Lasciviously Delicious. The Huge Fruit Flavors Convey An Impression Of Sweetness, Though This Is Not Identified As Off Dry. It Has Tremendous Density And Length.",Unfilled,91,19.0,Oregon,Pinot Gris,Trinity Vineyards,"['Willamette Valley', 'Willamette Valley']",-1,Unfilled,False
74,Portugal,"It Is The Ripe Dark Alicante Bouschet That Dominates This Firmly Structured Wine. It Is Packed With Tannins Along With A Hugely Dense Texture And Concentrated Juicy Berry Flavors. It Is Very Firm, Still Young. Wait Until 2017.",Premium,91,15.0,Alentejo,Portuguese Red,Adega Cooperativa De Borba,"['Unfilled', 'Unfilled']",-1,Unfilled,False
75,Us,"An Elegant Blend From Different Estate Vineyards, This Widely Available Cuvée Brings Sturdy Tannins And Red Currant Fruit, Highlighted With Pretty Baking Spices. It Would Be An Ideal Match For Roast Duck With An Orange Sauce.",Premier Cuvée,91,54.0,Oregon,Pinot Noir,Archery Summit,"['Willamette Valley', 'Willamette Valley']",-1,Unfilled,False
76,France,"This Wine Is Bone-dry, Although With Some Age The Shock Of The Acidity Has Been Rounded Out By A Hint Of Toast. It's Linear, Fresh And Intensely Crisp, With Citrus And Almond Tones. Drink This Wine From A Good Vintage Now.",Le Nombre D'or Brut Nature,91,85.0,Champagne,Chardonnay,Aubry,"['Champagne', 'Unfilled']",-1,Unfilled,False
77,Us,"Given Four Months In Concrete Egg, This Is An Exotically Crisp And Textured White, Lean And High In Acidity With Plenty Of Mouthcoating Body To Find Its Balance. Lemon, Grapefruit And Tangerine Are The Highlights, Finished In Refreshing Layers Of White Peach.",Juliana Vineyard,91,38.0,California,Sauvignon Blanc,B Cellars,"['Napa Valley', 'Napa']",-1,Unfilled,False
78,Us,"This Wine Over-delivers In Quality For The Price. It's Made From Mostly Cabernet Sauvignon, With Handfuls Of Merlot, Malbec, Petit Verdot And Cabernet Franc Blended In To Good Effect. The Whole Combines Into Layers Of Chocolate And Graham Cracker, Dappled In Vanilla And Jam. Thick Tannins Suggest A Swirl Or Two Of The Glass. The Finish Is All Tobacco.",Unfilled,91,28.0,California,Cabernet Sauvignon,B Side,"['Napa Valley', 'Napa']",-1,Unfilled,False
79,Italy,"Underbrush, Smoke, Mocha And Dark Fruit Aromas Lead The Nose And Carry Over To The Ripe Palate Along With Dried Black Cherry, Licorice And Clove. Firm, Velvety Tannins Provide The Framework. Drink 2018–2028.",Boscato,91,75.0,Piedmont,Nebbiolo,Bel Colle,"['Barolo', 'Unfilled']",-1,Unfilled,False
80,Us,"Generous Black-cherry Fruit Anchors This Barrel-aged Wine That Remains Tartly Acidic, With Pretty Accents Of Toast And Mocha. Focused, Young And Fresh, It Should Drink Optimally 2018–2028.",Aeolian,91,42.0,Oregon,Pinot Noir,Bethel Heights,"['Eola-amity Hills', 'Willamette Valley']",-1,Unfilled,False
81,Israel,"Dark Red Violet In Color, This Wine Has Aromas Of Cherry, Lavender And Rose Petal. It Is A Well-balanced Wine With Flavors Of Black Cherry, Raspberry, Turkish Delight And Herbes De Provence. Silky Tannins Coat The Palate Into The Lasting Finish, Which Is Punctuated By A Note Of Bright Cherry.",Reserve,91,25.0,Upper Galilee,Cabernet Sauvignon,Binyamina,"['Unfilled', 'Unfilled']",-1,Unfilled,False
82,Italy,"Berry, Baking Spice, Dried Iris, Mint And A Hint Of Vanilla Come Together On This Structured Wine. On The Palate, Notes Of White Pepper, Sage, Anise, Orange Zest And Yellow Peach Accent The Red Cherry Core While A Balsamic Note Closes The Finish. Firm, Refined Tannins Provide The Backbone.",Palliano Riserva,91,-1.0,Piedmont,Nebbiolo,Ceste,"['Roero', 'Unfilled']",-1,Unfilled,False
83,Italy,"This Hearty Red Opens With Aromas Of Leafy Underbrush, Leather, Licorice And A Hint Of Menthol. The Firm, Chewy Palate Offers Ripe Wild Cherry, Raspberry Jam, Anisette And Tobacco. Brooding Tannins Support The Dark Flavors. Drink 2019–2029.",Del Comune Di Serralunga D'alba,91,59.0,Piedmont,Nebbiolo,Cascina Cucco,"['Barolo', 'Unfilled']",-1,Unfilled,False
84,Italy,"Enticing Aromas Of Woodland Berry, Crushed Rose, Mint And Menthol Lead The Nose On Thisfull-bodied Red. Mint Carries Over To The Palate Along With Wild Cherry, Red Raspberry, Kitchen Spice And A Hint Of Toast. Assertive Tannins And Bright Acidity Hold It All Together.",Bricco Luciani,91,85.0,Piedmont,Nebbiolo,Cascina Del Monastero,"['Barolo', 'Unfilled']",-1,Unfilled,False
85,Italy,"Aromas Of French Oak, Coconut, Vanilla And Spiced Plum Lead The Nose On This Powerfully Structured Wine. The Oak Sensations Carry Over To The Warm Palate Along With Cherry Marinated In Spirits, Licorice And Menthol. Bracing, Close-grained Tannins Provide The Framework And Need Time To Unwind. Best After 2020.",Bricco Gattera,91,80.0,Piedmont,Nebbiolo,Cordero Di Montezemolo,"['Barolo', 'Unfilled']",-1,Unfilled,False
86,France,"This Delicious, Refreshing Wine Is Textured, Tight And Mineral, With Fruity Acidity. Tangy And Crisp, It Has A Tight Structure, Touches Of Toast Along With Apple And Citrus Flavors. The Wine Is Still Young And Very Tight, So Should Not Be Drunk Before 2017.",Montmains Premier Cru,91,45.0,Burgundy,Chardonnay,Domaine Gérard Duplessis,"['Chablis', 'Unfilled']",-1,Unfilled,False
87,Us,"From A Multiplicity Of Vineyards, This Wine Works And Is A Tremendous Value For The Price. It Mixes Hot Mulled-cider Spices, Cinnamon, Clove And Pine Forest, Conveying Surprising Depth. Plum, Dark Cherry And More Clove Lead To A Powerful, Leathery Finish.",Unfilled,91,22.0,California,Cabernet Sauvignon,Eagle Glen,"['Napa Valley', 'Napa']",-1,Unfilled,False
88,Us,"The First Pinot Noir Release From This Producer, This Is A Velvety-smooth, Exotic And Charming Wine, Light On The Palate Despite A Concentration Of Ripe, Rich Fruit. Kirsch, Cherry, Raspberry And Cinnamon Combine To Make The Wine Invitingly Lush And Plush.",Bacigalupi Vineyard,91,65.0,California,Pinot Noir,Eleven Eleven,"['Russian River Valley', 'Sonoma']",-1,Unfilled,False
89,Us,"A Red Meritage Driven By 73% Cabernet Sauvignon, This Structured, Full-bodied Wine Also Blends In 19% Merlot, 3% Petit Verdot And 3% Malbec. Blackberry And Chocolate Accent Chalky Tannins, With Bold Hits Of Black Licorice, Cassis, Pencil And Black Tea. Drink Now Through 2020.",Magnificat,91,50.0,California,Meritage,Franciscan,"['Napa Valley', 'Napa']",-1,Unfilled,False
90,Us,"Bright, Light Oak Shadings Dress Up This Medium-bodied Wine, Complementing The Red Cherry And Strawberry Flavors. It's Fresh, Fruity And Not Very Tannic—easy To Drink And Enjoy.",Unfilled,86,10.0,California,Cabernet Sauvignon,Belle Ambiance,"['California', 'California Other']",-1,Unfilled,False
91,Portugal,"The Local Baga Grape, Better Known For Producing Structured Red Wines, Also Lends Itself To Fruity Sparkling Rosé. Bright Acidity Gives This Crisp Wine Its Tangy, Red Currant Character. Drink Now.",Marquês De Marialva Rosé Bruto,86,12.0,Beira Atlantico,Baga,Adega De Cantanhede,"['Unfilled', 'Unfilled']",-1,Unfilled,False
92,Italy,"Aromas Of White Spring Flower, Orchard Fruit And Citrus Spill Out Of The Glass. The Fun Lively Palate Delivers Ripe Yellow Peach And Green Apple Alongside A Foaming Mousse.",Nature,86,22.0,Veneto,Glera,De Stefani,"['Prosecco', 'Unfilled']",-1,Unfilled,False
93,Us,"A Smoky Scent And Earthy, Crisp-apple Flavors Make This Medium-bodied Wine A Change Of Pace From The Average Butterball Chardonnay. It Has Welcome Acidity And A Nicely Smooth Texture.",Small Lot Blend,86,13.0,California,Chardonnay,Parducci,"['Mendocino County', 'Mendocino/lake Counties']",-1,Unfilled,False
94,Portugal,"This Family-owned Estate Has Produced An Immediately Attractive Entry-level Wine. Lightly Spiced With Wood, It Blends Touriga Franca, Tinta Roriz And Tinta Barroca To Show Black Fruit, Ripe Tannins And Bright Acidity. Drink Now.",Muros De Vinha,86,10.0,Douro,Portuguese Red,Quinta Do Portal,"['Unfilled', 'Unfilled']",-1,Unfilled,False
95,France,"This Is A Smooth, Soft Wine That Is Full Of Black Fruits And Ripe Tannins. The Merlot Rounds Out The Rougher Edges Of The Malbec To Give A Rich Juicy Wine That Will Develop Quickly. It Is All Fruit, Generous And Ready To Drink From 2017.",Château Beauvillain-monpezat,86,14.0,Southwest France,Malbec-merlot,Rigal,"['Cahors', 'Unfilled']",-1,Unfilled,False
96,Us,"This Is An Easygoing Wine That's Neither Too Oaky Nor Too Crisp, With A Decent Blend Of Ripe Pear And Baking Spice Flavors Paired With Soft, Smooth Texture.",Unfilled,86,18.0,California,Chardonnay,The Naked Grape,"['California', 'California Other']",-1,Unfilled,False
97,Us,"Blended With Small Amounts Of Merlot, Cabernet Franc, Petit Verdot And Malbec, This Is An Austere, Unfussy Red Made In Modest Quantities That Has Crisp Red Currant And Cranberry Flavors Interwoven With Cedar And Dried Herb.",Unfilled,86,36.0,California,Cabernet Sauvignon,Tin Barn,"['Sonoma Valley', 'Sonoma']",-1,Unfilled,False
98,France,"Closer To Bordeaux Than Is Cahors, This Is Malbec With A Cooler Visage. It Has Spice And Stalky Tannins Along With Plenty Of Acidity. The Wine Is Bright With Red Berry Fruits And A Crisp Lightly Mineral Aftertaste. Drink From 2018.",Pigmentum,86,15.0,Southwest France,Merlot-malbec,Georges Vigouroux,"['Buzet', 'Unfilled']",-1,Unfilled,False
99,France,"This Is A Blend Of 60% Ugni Blanc And 40% Colombard That Gives A Deliciously Light And Refreshing Wine. Bright And Breezy, It Is Perfumed, Herbal And Full Of Direct Citrus Flavors. Drink Now.",Pigmentum,86,10.0,Southwest France,Ugni Blanc-colombard,Georges Vigouroux,"['Côtes De Gascogne', 'Unfilled']",-1,Unfilled,False
100,Us,"Juicy Kiwi, Lime Blossom And Sour Apple Candy Aromas Show On The Nose Of This Ripe White—the First 2016 Submitted From The Region. The Palate Is Oily In Texture, With Honeydew And More Lime-kiwi-bubblegum Flavors.",Unfilled,86,24.0,California,Viognier,Hawk Watch Winery,"['South Coast', 'South Coast']",-1,Unfilled,False
101,Us,"Brambly And Herbal, This Wine Shows Bright Acidity Underlying A Full-bodied, Incoherently Ripe Palate Of Tar, Toffee And Rich Cola Notes.",Stephanie,86,50.0,California,Cabernet Sauvignon,Hestan,"['Napa Valley', 'Napa']",-1,Unfilled,False
102,Italy,"The Nose Is A Bit Shy But Eventually Reveals Underbrush, Red Berry And A Toasted Note. The Straightforward Palate Is Quite Lean, Offering Raw Sour Cherry, A Green Note Of Powdered Sage And A Hint Of Ground Pepper Alongside Raspy Tannins That Leave An Astringent Finish.",Unfilled,86,45.0,Tuscany,Sangiovese,Il Grappolo,"['Brunello Di Montalcino', 'Unfilled']",-1,Unfilled,False
103,Us,"This Cabernet Sauvignon-dominant Blend Boasts Leather, Tobacco Leaf And Black Pepper Flavors, Giving It Muscle And A Rustic Edge, The Tannins And Fruit Mellowed With Age.",Bella's Blend,86,48.0,California,Cabernet Sauvignon-cabernet Franc,Ehret,"['Knights Valley', 'Sonoma']",-1,Unfilled,False
104,Us,"Fans Of Stickies May Find Pleasure In This Bottling, But It Is Tremendously Sweet And Oily. Candied Honeydew And Kiwi Scents Meet With Sweet Juniper And Pine On The Nose. On The Palate, It Tastes Squarely Of Golden Honey. It's Soft, Unctuous And Thick In Consistency.",Tears Of Dew Late Harvest,86,20.0,California,Moscato,Eos,"['Paso Robles', 'Central Coast']",-1,Unfilled,False
105,Us,"Aromas Of Ripe (leaning Almost Overripe) Apple, Melon And Orange Peel Are Followed By Medium-sweet Fruit Flavors. It Needs More Acid To Stand It Up.",Tudor Hills Vineyard,86,17.0,Washington,Pinot Grigio,Martinez & Martinez,"['Yakima Valley', 'Columbia Valley']",-1,Unfilled,False
106,Us,"Strong Wood Smoke And Grilled Meat Aromas Lead To Equally Assertive Oak And Dried Herb Flavors, Giving This Wine Extreme Personality. It Has Medium Body And Rather Soft Tannins And Texture To Balance.",Unfilled,86,12.0,California,Cabernet Franc,Ironstone,"['Lodi', 'Central Valley']",-1,Unfilled,False
107,Us,"This Medium-bodied Wine Has More Earthy And Floral Flavors Than Straightforward Fruit, So It's Something A Bit Different. Well-priced And Easy To Drink, It Can Please A Crowd.",Unfilled,86,10.0,California,Chardonnay,Leaping Horse,"['California', 'California Other']",-1,Unfilled,False
108,Us,"This Wine Is Dry And Substantial, Emphasizing Earthy, Savory Flavors Over Fruity Ones. An Attractive Walnut And Almond Element Carries Through From The Aroma To The Flavors.",Unfilled,86,13.0,California,White Blend,Kitchen Sink,"['California', 'California Other']",-1,Unfilled,False
109,Us,"This Is From A Hillside Estate Vineyard And Is Entirely Barrel Fermented, Its Oak Subtle And Supportive. Medium Bodied And Not Overripe, It Offers Honeysuckle Aromas And Lime And Lemon Rind Flavors.",Homestead Block,86,45.0,California,Chardonnay,Kuleto Estate,"['Napa Valley', 'Napa']",-1,Unfilled,False
110,Portugal,"This State-owned Estate Of Forests And Vineyards Grows Organic Grapes. This Wine, Softly Structured And Ripe Has Light Black Fruits And Plenty Of Acidity. An Undercurrent Of Tannin Keeps The Wine In Order And Will Allow It To Age. Drink From 2018.",Companhia Das Lezírias Herdade De Catapereiro Single Vineyard,86,12.0,Tejo,Portuguese Red,Wines & Winemakers,"['Unfilled', 'Unfilled']",-1,Unfilled,False
111,Argentina,"This Copper-tinted Rosé Of Pinot Noir Smells Like A Rubber Gym Ball And Citrus Fruits. A Full Round Bouncy Palate Brings It Around, While Dry Citrus And Stone-fruit Flavors Show A Skins-like Quality On A Steady Finish.",Terroir Único Pinot Noir,86,12.0,Mendoza Province,Rosé,Zorzal,"['Tupungato', 'Unfilled']",-1,Unfilled,False
112,Us,"This Mountain-grown Wine Is Hugely Tannic And Oaky, Hard To Penetrate In Its Full-bodied Ripeness. Smoky Oak And Currant Flavors Vie For Attention Against A Backdrop Of Concentration And Power.",Limited Release Cold Springs Vineyard,86,125.0,California,Cabernet Sauvignon,Charles Krug,"['Howell Mountain', 'Napa']",-1,Unfilled,False
113,Us,"Savory Apples And Pears Mingle Into Lemon And Bramble In This Slightly Earthy Off-dry Riesling. Sunny Tangerine Acidity Is Easy But Bright, Leading A Delicately Sweet Finish.",Castle Hill Vineyard,86,25.0,New York,Riesling,Millbrook,"['Hudson River Region', 'New York Other']",-1,Unfilled,False
114,South Africa,"Muted Aromas Of Tart Gooseberry And Lime Peel Dance In The Bouquet, While Pithy Flavors Of Plum Skin, Currant And Citrus Rind Unfold On The Lightweight, Slightly Astringent Palate. Pleasant Hints Of Fresh Herbs And Saline Make A Fleeting Impression On The Close.",Circumstance,86,20.0,Stellenbosch,Sauvignon Blanc,Waterkloof,"['Unfilled', 'Unfilled']",-1,Unfilled,False
115,Argentina,"Aromas Of Prune, Raisin And Black Plum Are Full And Gritty. A Chunky Full-bodied Palate Feels Grabby, While This Tastes Of Generic Blackberry, Burnt Coffee And Dark Chocolate. A Steady Plump, Rubbery Finish Closes The Show.",Reserva,86,15.0,Mendoza Province,Malbec,Viñalba,"['Valle De Uco', 'Unfilled']",-1,Unfilled,False
116,Spain,"Aromas Of Brandied Cherry And Crème De Cassis Include A Horsey Sidenote And Some Heat. This Sweet Monastrell Smacks The Palate With Hard Tannins. Flavors Of Black Cherry, Cassis And Baked Plum Finish Blocky.",Dulce Tinto,86,-1.0,Levante,Monastrell,Casa De La Ermita,"['Jumilla', 'Unfilled']",-1,Unfilled,False
117,France,"This Pale Pink-grey Colored Wine Is A Blend Of Duras And Merlot. It Is Lively And Fruity, With A Red-currant Flavor, Delicious Crisp Acidity And A Soft, Lively Aftertaste. Drink Now.",Unfilled,86,20.0,Southwest France,Rosé,Château Clément Termes,"['Gaillac', 'Unfilled']",-1,Unfilled,False
118,France,This Softly Fruity Wine Has The Lightest Of Tannins And Plenty Of Simple Red-berry Fruits. There Is An Earthy Edge To The Young Wine As Well As Plenty Of Acidity At The End. Drink Now.,Il Est Des Nôôôtres!,86,15.0,Southwest France,Gamay,Château Coutinel,"['Unfilled', 'Unfilled']",-1,Unfilled,False
119,Portugal,"This Broad, Fruity Wine Brings Out Ripe Berry Flavors In Spades. It Has Generous Fruit, Soft Tannins And A Smooth, Open Texture. Drink Now.",Convento Da Vila,86,7.0,Alentejano,Portuguese Red,Adega Cooperativa De Borba,"['Unfilled', 'Unfilled']",-1,Unfilled,False
