,Name,Roaster,Roast,Country,Price,UserRating,Origin,Description,PersonalRating,Comment,Favorite
24,Ace Espresso,Propeller Coffee,Medium-light,Canada,3.98,94,"['Mexico', 'Ethiopia']","['Evaluated As Espresso. Floral-toned, Lively. Black Currant, Narcissus, Sandalwood, Roasted Cacao Nib, Molasses In Aroma And Small Cup. Syrupy, Buoyant Mouthfeel; Gently Drying, Flavor-saturated Finish Centered Around Notes Of Black Currant And Narcissus. In Three Parts Milk, Centered On Narcissus-like Florals With Cocoa Tones And Black Currant Just Underneath, With Hints Of Sandalwood Resurfacing As Well.', 'A Blend Of Coffees From Mexico And Ethiopia. Propeller Is A Toronto-based Micro-roaster With A Dedication To Careful Selection And Exceptional Craft Roasting Of High-end Coffees. Visit Www.propellercoffee.com Or Call 416-479-3771 For More Information.', 'A Floral-toned, Richly Sweet Espresso Blend: Balanced, Flavor-laden, Driven By Notes Of Narcissus-like Flowers.']",-1,Unfilled,False
25,Kenya Mutungati,Propeller Coffee,Medium-light,Canada,4.65,94,"['Nakuru Province', 'South-central Kenya']","['Bright, Richly Sweet, Complex. Red Currant, Lilac, Dark Chocolate, Lime Zest, Redwood In Aroma And Cup. Sweetly Savory In Structure, With Juicy Acidity; Plush, Syrupy Mouthfeel. The Balanced Finish Is Resonant With Notes Of Red Currant And Dark Chocolate, With Hints Of Lime Zest.', 'Produced By Farmers Of The Mutungati Cooperative From Trees Of The Sl28, Sl34, And Ruiru 11 Varieties Of Arabica. Despite Grower Discontent And Urban Encroachment On Prime Coffee Lands, Kenya Continues To Produce Some Of The World’s Most Elegant And Distinctive Coffees. Propeller Is A Toronto-based Micro-roaster With A Dedication To Careful Selection And Exceptional Craft Roasting Of High-end Coffees. Visit Www.propellercoffee.com Or Call 416-479-3771 For More Information.', 'A Vibrant Fruit- And Chocolate-toned Kenya Coffee, With An Exciting Hint Of Lime Zest Throughout The Profile.']",-1,Unfilled,False
26,Guatemala El Retiro Del Quisaya,Chocolate Fish Coffee Roasters,Light,United States,5.58,93,"['San Martin Jilotepeque', 'Chimaltenango Department']","['Delicately Sweet And Balanced With A Subtle Hint Of Fermented Fruit. Peach, Sweet Chocolate, Sandalwood, Honeysuckle, Almond In Aroma And Cup. Gently And Sweetly Bright In Structure; Light Yet Satiny In Mouthfeel. Quiet But Resonantly Long Finish: Peach, Chocolate, Almond.', 'Produced By Juan Luis Barrios Ortega From Trees Of The Bourbon-derived Pache Variety Of Arabica. Processed By The Dry Or “natural” Method, Meaning The Beans Were Dried Inside The Fruit Rather Than After The Fruit Has Been Removed, As Is The Case With Wet-processed Or ""washed"" Coffees. Chocolate Fish Is A Distinguished New-zealand-inspired Micro-roaster Based In Sacramento California, Focused On The Best In Both Quality And Integrity.visit Www.chocolatefishcoffee.com Or Call 916-451-5181 For More Information.', 'Delicate And Graceful, Yet Authoritative In Character; Seductively Sweet.']",-1,Unfilled,False
27,Kenya Peaberry Kericho County,Caffe Luxxe,Medium-light,United States,5.88,92,"['Kericho County', 'Kenya']","['Sweetly Pungent, Lightly Savory. Unusual Aromatics: Floral-toned Honey, Plum, Musk, A Hint Of Coriander In Aroma And Cup. Crisply Sweet, Savory-edged Structure; Lightly Syrupy Mouthfeel. Dry And Gently Flavor-saturated In The Finish.', 'Produced From Trees Of The Sl28, Sl34 And Ruiru 11 Varieties Of Arabica And Processed By The Wet Or “washed” Method, In Which Skin And Fruit Flesh Are Removed From The Beans Or Seeds Before They Are Dried. This Sample Consists Entirely Of Peaberries, A Kind Of Bean That Results When The Coffee Fruit Develops Only A Single, Oval Bean Rather Than The Usual Pair Of Flat-sided Beans. Peaberries Produce A Somewhat Different (often Better) Cup Than Normal Beans From The Same Crop, From Which They May Or May Not Be Separated During Grading. Despite Grower Discontent And Urban Encroachment On Prime Coffee Lands, Kenya Continues To Produce Some Of The World’s Most Elegant And Distinctive Coffees. Caffè Luxxe Is An Italian-inflected Artisan Roaster And Retailer That Emphasizes Both Its Coffee Knowledge And Precision And Its Straightforward Lack Of Pretension. Visit Www.caffeluxxe.com Or Call 310-394-2222 For More Information.', 'An Unorthodox But Original And Engaging Variation On The Kenya Cup, Juxtaposing Sweetness And A Musky, Herby-savory Edge.']",-1,Unfilled,False
28,Static El Salvador Finca Maria Luisa,Espresso Republic,Medium-light,United States,3.5,89,"['Santa Rosa', 'La Unión Department']","['Brisk And Subtly Layered. Almond Butter, Dried Apricot, Fresh-cut Fir, Hints Of Dark Chocolate And Clover In Aroma And Cup. Sweetly Brisk And Dry In Structure; Lightly Syrupy Mouthfeel. The Drying Structure Sweetens And Smoothes A Bit In The Finish, And Chocolate And Clover-like Flowers Move Forward.', 'Processed By The Wet Or “washed” Method, In Which Skin And Fruit Flesh Are Removed From The Beans Or Seeds Before They Are Dried. Espresso Republic, Founded In 2010, Specializes In Sourcing Quality Coffees And Roasting Them In Small Batches For Both Retail And Wholesale Customers. Visit Www.espressorepublic.com For More Information.', 'Those Who Value Brisk, Dry Beverages Should Enjoy This Coffee And Its Quiet, Unorthodox Aromatic Intrigue.']",-1,Unfilled,False
29,Kamwangi Kenya,Lexington Coffee Roasters,Medium-light,United States,5.86,93,"['Gichugu Division', 'Kirinyaga County']","['Deeply And Pungently Sweet-tart. Lavender, Grapefruit Zest, Sandalwood, Blackberry, A Hint Of Baker’s Chocolate In Aroma And Cup. Simultaneously Brightly Tart And Deeply Savory In Structure. Lightly Syrupy, Plush Mouthfeel. Grapefruit Zest And Blackberry Carry Into A Crisply Resonant Finish.', 'Produced By The Smallholders Of The New Ngariama Farmers Cooperative Society From Trees Of The Sl-28, Sl-34 And Ruiru 11 Varieties Of Arabica. Processed At Kamwangi Washing Station By The Particularly Meticulous Kenya Variation On The Traditional Wet Or “washed” Method, In Which Skin And Fruit Flesh Are Removed From The Beans Or Seeds Before They Are Dried. Founded In 1990, Lexington Coffee Is An Award-winning Artisan Roasting Company Based In Virginia. Lexington’s Focus On Fresh, Flavorful And Sustainable Coffee Is Reflected In Its Motto, “fresh, Flavorful & Fair.” Visit Www.lexingtoncoffee.com Or Call 800-322-6505 For More Information.', 'Resonantly Pungent Kenya, Particularly Attractive For Its Structure: Sweet, Tart And Savory All At Once, Zesty Yet Seductive. Holds Its Character Superbly As It Cools.']",-1,Unfilled,False
30,Ethiopia Gelana Abaya,Big Creek Coffee Roasters,Medium-light,United States,4.41,92,"['Yirgacheffe Growing Region', 'Southern Ethiopia']","['Sweet, Spice-toned, Pungent. Hazelnut, Cocoa, Ripe Cantaloupe, Tangerine Zest, A Hint Of Cinnamon In Aroma And Cup. Complexly Structured: Very Sweet, Gently Tart, Slightly Bitterish. Syrupy And Full In Mouthfeel. Cocoa And Tangerine Carry Into A Deep, Long Finish.', 'Southern Ethiopia Coffees Like This One Are Produced From Distinctive Traditional Ethiopian Varieties Of Arabica Long Grown In The Region. Like Virtually All Southern Ethiopia Coffees, This Coffee Is Produced By Villagers On Small Garden Plots Interplanted With Food And Other Subsistence Crops. This Is A Dry-processed Or “natural” Coffee, Meaning The Beans Were Dried Inside The Fruit Rather Than After The Fruit Has Been Removed, As Is The Case With Wet-processed Or “washed” Coffees. Big Creek Coffee Roasters Is A Small, Quality-oriented Batch Roaster Located In Montana’s Bitterroot Valley. Visit Www.bigcreekcoffeeroasters.com Or Call 406-375-7508 For More Information.', 'Spicy-sweet, Autumnal Profile, Complex And Grown-up.']",-1,Unfilled,False
31,Ethiopia Bishan Fugu,Noble Coffee Roasting,Light,United States,5.58,93,"['Hambela District', 'Guji Zone']","['Delicate, Sweetly Tart. Strawberry, Caramel, Musk, Cocoa Butter, Magnolia In Aroma And Cup. Quietly Tart-leaning Structure With Sweet Undertones; Plush, Syrupy Body. The Perfumy, Almost Musk-like Finish Is Characterized By Tart Fruit Notes In The Short And Cocoa Butter In The Long.', 'This Coffee Tied For The Second-highest Rating In A Tasting Of 71 Organic-certified Coffees From Africa For Coffee Review’s November 2017 Tasting Report. Produced By The Metad Farm And Mill In Southern Ethiopia. Southern Ethiopia Produces Distinctive Coffees From Traditional Varieties Of Arabica Long Grown In The Region. This Is A “natural” Or Dry-processed Version, Meaning The Beans Were Dried Inside The Fruit Rather Than After The Fruit Has Been Removed, As Is The Case With Wet-processed Or “washed” Coffees. Certified Usda Organic. Based In Southern Oregon, Noble Coffee Is A Wholesale And Retail Roasting Company Focused On Quality, Social Responsibility And Environmental Consciousness. Visit Www.noblecoffeeroasting.com Or Call 541-488-3288 For More Information.', 'A Richly Elegant Cup That Leads With Deep Fruit Notes, As Do Many Natural- Processed Coffees, Though Here The Fruit Is Complicated By An Engaging Musk-like Intrigue.']",-1,Unfilled,False
32,Sustainable Harvest Homacho Waeno Natural,Red E Café,Light,United States,4.7,93,"['Aleta Wondo', 'Sidama (also Sidamo) Growing Region']","['Deeply And Richly Sweet-savory. Orange Marmalade, Pipe Tobacco, Dried Fig, Dark Chocolate, Freesia-like Flowers In Aroma And Cup. Bright, Sweetly-tart In Structure With Zesty Acidity; Delicately Satiny Mouthfeel. Notes Of Richly Savory Pipe Tobacco Lead In The Finish, Paired With Dried Fig In The Short And Orange Marmalade In The Long.', 'This Coffee Tied For The Second-highest Rating In A Tasting Of 71 Organic-certified Coffees From Africa For Coffee Review’s November 2017 Tasting Report. Southern Ethiopia Coffees Like This One Are Produced From Distinctive Traditional Ethiopian Varieties Of Arabica Long Grown In The Region. Like Virtually All Southern Ethiopia Coffees, This Coffee Is Produced By Villagers On Small Garden Plots Interplanted With Food And Other Subsistence Crops. This Is A Dry-processed Or “natural” Coffee, Meaning The Beans Were Dried Inside The Fruit Rather Than After The Fruit Has Been Removed, As Is The Case With Wet-processed Or “washed” Coffees. Red E Cafe Is A Popular Café And Roastery In Portland, Oregon. For More Information, Visit.www.theredecafe.com.', 'A Natural-processed Ethiopia Coffee Of Intriguing Depth, With A Wide Range Of Aroma/flavor Notes, Savory Pipe Tobacco To High-toned, Spicy Florals, To Crisply Sweet Citrus Marmalade.']",-1,Unfilled,False
33,Ethiopia Amaro Gayo Natural,Ben's Beans,Medium-light,United States,4.98,92,"['Yirgacheffe Growing Region', 'Southern Ethiopia']","['Deeply Sweet, Fruit- And Cocoa-toned. Baker’s Chocolate, Dried Coconut, Tea Rose, Almond, Cedar In Aroma And Cup. Fruit-toned Structure With Round, Gentle Acidity; Crisp Though Syrupy Mouthfeel. The Spice-toned Finish Suggests Homemade Fruitcake, With Notes Of Dried Fruit, Nuts And Warming Spices.', 'This Coffee Tied For The Third-highest Rating In A Tasting Of 71 Organic-certified Coffees From Africa For Coffee Review’s November 2017 Tasting Report. Yirgacheffe Is A Coffee Region In Southern Ethiopia That Produces Distinctive Coffees From Traditional Varieties Of Arabica Long Grown In The Region. This Is A “natural” Or Dry-processed Version, Meaning The Beans Were Dried Inside The Fruit, Encouraging A Flavor Profile That Is Less Predictable And Deeper Than The More Familiar Wet-processed Floral- And Citrus-toned Yirgacheffe Profile. Like Virtually All Southern Ethiopia Coffees, This Coffee Is Produced By Villagers On Small, Garden Plots Interplanted With Food And Other Subsistence Crops. Certified Usda Organic. Named After The Cofounders’ Son, Ben, Ben’s Beans Prides Itself On Ethical Sourcing, As Well As In Donating A Portion Of Proceeds To Charities In The Coffee-producing Regions They Work With. Visit Www.bensbeans.org For More Information.', 'The Overall Impression Of This Natural-processed Yirgacheffe Cup Is Equal Parts Dried Fruit And Chocolate, Nicely Elaborated By Spice Suggestions (cinnamon, Clove, Nutmeg).']",-1,Unfilled,False
34,Static Colombia Decaf Midnight,Espresso Republic,Medium,United States,4.98,89,"['Huila', 'Colombia']","['Deeply Sweet, Chocolate-toned. Dark Chocolate, Brazil Nut, Gardenia, Baked Apple, Cedar In Aroma And Cup. Roundly Sweet In Structure; Lean, Lightly Syrupy Body. The Gently Drying Finish Is Characterized By Notes Of Dark Chocolate Throughout, Supported By Gardenia And Apple Tones In The Short And Cedar In The Long.', 'Decaffeinated At The Descamex Plant In Mexico By The “mountain Water Process” Which Does Not Involve Use Of Solvents. Espresso Republic, Founded In 2010, Specializes In Sourcing Quality Coffees And Roasting Them In Small Batches For Both Retail And Wholesale Customers. Visit Www.espressorepublic.com For More Information.', 'A Solid, Chocolate-toned Decaf With Inviting Fruit And Floral Tones.']",-1,Unfilled,False
35,Diima #9 Ethiopia Natural,Roast House,Medium-light,United States,7.35,93,"['Yirgacheffe Growing Region', 'Southern Ethiopia']","['Richly Sweet, Fruit-toned. Dried Strawberry, Dark Chocolate, Freesia-like Flowers, Tangerine Zest, A Hint Of Aged Rum In Aroma And Cup. Sweetly Round In Structure; Syrupy Mouthfeel. The Finish Is Crisply And Richly Drying With Lingering Hints Of Aged Rum Enveloped By Dark Chocolate.', 'This Coffee Tied For The Fourth-highest Rating In A Tasting Of Holiday Coffees For Coffee Review‘s December 2017 Tasting Report. Yirgacheffe Is A Coffee Region In Southern Ethiopia That Produces Distinctive Coffees From Traditional Varieties Of Arabica Long Grown In The Region. This Is A “natural” Or Dry-processed Version, Meaning The Beans Were Dried Inside The Fruit, Encouraging A Flavor Profile That Is Less Predictable And Deeper Than The More Familiar Wet-processed Floral- And Citrus-toned Yirgacheffe Profile. Like Virtually All Southern Ethiopia Coffees, Produced By Villagers On Small, Garden Plots Interplanted With Food And Other Subsistence Crops. Roast House Is A Small-batch, Quality-focused Roaster Specializing In Farm-direct Organic-certified And Fair Trade Certified Coffees. Visit Roasthousecoffee.com Or Call 509-995-6500 For More Information.', 'This Natural-processed Yirgacheffe’s Hint Of Sweet, Rum-like Fruit Ferment Gives The Cup A Distinct Holiday Feel.']",-1,Unfilled,False
36,Sweet Holiday Blend,Red Rooster Coffee Roaster,Medium-light,United States,4.41,93,"['Ethiopia', 'Kenya']","['Richly Sweet, Spice-toned. Baker’s Chocolate, Tangerine Zest, Clove, Date, Sandalwood In Aroma And Cup. High-toned, Sweetly Tart In Structure; Plush And Syrupy In Mouthfeel. The Finish Centers Around Cocoa-toned Clove Notes And Deeply Sweet Fruit In The Short, Aromatic Sandalwood In The Long.', 'This Coffee Tied For The Fourth-highest Rating In A Tasting Of Holiday Coffees For Coffee Review‘s December 2017 Tasting Report. A Blend Of Coffees From Ethiopia, Kenya And Colombia. Established In 2010, Red Rooster Is An Organic-certified Micro-roaster Focusing On Socially Conscious Coffee And High-quality Coffee. Visit Redroostercoffee.com Or Call 540-745-7338 For More Information.', 'A Brightly Juicy, Sweet Blend With Richly Layered Holiday Nuance: Chocolate, Clove, Date.']",-1,Unfilled,False
37,Dr Congo Virunga Organic,Speckled Ax,Medium-light,United States,5.0,93,"['Kirumba', 'North Kivu Province']","['Deeply Sweet-savory, Uniquely Pungent. Ripe Tomato, Pink Peppercorn, Lantana-like Flowers, Blood Orange Zest, Fresh Pipe Tobacco In Aroma And Cup. Savory-leaning, Richly Sweet In Structure; Plush And Syrupy In Mouthfeel. The Finish Is Equal Parts Sweet And Savory. Notes Of Citrus Zest And Lantana Linger In The Short And Rich Pipe Tobacco In The Long, While Ripe Tomato Resonates Throughout.', 'This Coffee Tied For The Fourth-highest Rating In A Tasting Of Holiday Coffees For Coffee Review‘s December 2017 Tasting Report. Produced Entirely From Trees Of The Bourbon Variety Of Arabica By Small-holding Farmers Around Virunga Coffee, Which Began Collaborating With Local Cooperatives In 2011 To Improve The Quality Of Coffee Production In This Emerging Growing Region In The Far East Of The Democratic Republic Of The Congo, Across Lake Kivu From Rwanda. This Is A Wet-processed Or “washed” Coffee, Meaning The Fruit Skin And Pulp Were Removed From The Beans Immediately After Harvesting And Before Drying. Speckled Ax Is A Roaster Based In Portland, Maine, Specializing In High-quality Certified Organic And Small-lot Coffees. The Company Roasts In A Vintage Wood-fired Petroncini Roaster With The Goal Of Highlighting Each Coffee’s Best Attributes. Visit Www.speckledax.com For More Information.', 'An Exciting Coffee From A Newly Emerging Eastern Congo Growing Region: Savory-edged, Richly Sweet, Invitingly Pungent.']",-1,Unfilled,False
